run	report	run_family	profile	training_mode	mode	seed	selected_gate_softness	selected_gate_deadband	detector	auroc	best_signal	best_signal_auroc	auroc_logit	auroc_aleatoric	auroc_residual	auroc_forecast	auroc_epistemic	auroc_staleness	auroc_coherence	auroc_drift
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/encoder_dropout	0.9750	staleness	0.9814	0.6467	0.4818			0.2058	0.9814	0.5006	0.4887
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/imu_bias	0.5506	logit	0.5633	0.5633	0.4329			0.4941	0.5026	0.4997	0.5005
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/insole_missing	0.8319	staleness	0.8432	0.7845	0.4590			0.2179	0.8432	0.5006	0.2920
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/packet_loss	0.8989	staleness	0.9626	0.4996	0.5004			0.5094	0.9626	0.4587	0.4996
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/packet_loss_burst	0.8297	staleness	0.9238	0.5015	0.4992			0.5087	0.9238	0.0452	0.4997
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/packet_loss_partial	0.9835	coherence	0.9999	0.5000	0.4999			0.5150	0.9618	0.9999	0.5006
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/sensor_delay	0.9383	coherence	0.9890	0.5249	0.5001			0.4567	0.4984	0.9890	0.5042
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/sensor_delay_jitter	0.8806	coherence	0.9526	0.5194	0.4975			0.4884	0.4980	0.9526	0.5061
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/test_ood/stuck_imu	0.9972	coherence	1.0000	0.4983	0.4944			0.5380	0.9972	1.0000	0.5000
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/encoder_dropout	0.9378	staleness	0.9382	0.6084	0.4590			0.3902	0.9382	0.5000	0.4602
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/imu_bias	0.5273	logit	0.5449	0.5449	0.4325			0.4843	0.5010	0.4999	0.5187
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/insole_missing	0.7460	staleness	0.8029	0.7231	0.3619			0.3020	0.8029	0.5000	0.3667
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/packet_loss	0.8844	staleness	0.9117	0.4998	0.5001			0.4990	0.9117	0.4748	0.5002
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/packet_loss_burst	0.8218	staleness	0.8846	0.4991	0.5003			0.5046	0.8846	0.0802	0.5034
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/packet_loss_partial	0.9219	coherence	0.9988	0.4997	0.5002			0.5021	0.9142	0.9988	0.5002
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/sensor_delay	0.7900	coherence	0.9374	0.4784	0.4772			0.4772	0.4987	0.9374	0.5152
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/sensor_delay_jitter	0.7770	coherence	0.9217	0.4749	0.4756			0.4816	0.4986	0.9217	0.5160
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/train/stuck_imu	0.9670	coherence	1.0000	0.4671	0.5179			0.5309	0.9665	1.0000	0.4872
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/encoder_dropout	0.9007	staleness	0.9348	0.6506	0.3586			0.4394	0.9348	0.5000	0.4796
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/imu_bias	0.5349	logit	0.5488	0.5488	0.4191			0.4916	0.5016	0.5000	0.5136
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/insole_missing	0.7736	staleness	0.8634	0.7775	0.3004			0.2713	0.8634	0.5000	0.3113
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/packet_loss	0.7979	staleness	0.9207	0.4997	0.4999			0.4957	0.9207	0.4844	0.5001
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/packet_loss_burst	0.7439	staleness	0.8997	0.4991	0.5006			0.5091	0.8997	0.0855	0.5039
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/packet_loss_partial	0.9423	coherence	0.9995	0.4995	0.5008			0.5024	0.9227	0.9995	0.5005
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/sensor_delay	0.8544	coherence	0.9529	0.4817	0.5003			0.4828	0.5009	0.9529	0.5136
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/sensor_delay_jitter	0.8223	coherence	0.9425	0.4764	0.5028			0.4882	0.5005	0.9425	0.5122
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	fault_detection/val/stuck_imu	0.9550	coherence	1.0000	0.4679	0.4977			0.5350	0.9545	1.0000	0.4879
v2_fc_baseline_det_seed13	reports/v2_fc_baseline_det_seed13/reliability_report.json	baseline	human	det_noaug	eval	13.0000	8.0000	0.4849	ood_detection/clean	0.6405	epistemic	0.7296	0.4774	0.4422			0.7296	0.5565	0.5625	0.6659
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/encoder_dropout	0.9458	staleness	0.9458	0.4081	0.1213			0.4219	0.9458	0.4999	0.4825
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/imu_bias	0.5023	drift	0.5142	0.4969	0.4928			0.5109	0.5023	0.4998	0.5142
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/insole_missing	0.8578	staleness	0.8578	0.2686	0.2285			0.3872	0.8578	0.4999	0.3200
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/packet_loss	0.9380	staleness	0.9380	0.5002	0.4998			0.4842	0.9380	0.4761	0.5000
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/packet_loss_burst	0.9208	staleness	0.9208	0.5000	0.4994			0.5103	0.9208	0.0594	0.5028
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/packet_loss_partial	0.9386	coherence	1.0000	0.4997	0.4999			0.5008	0.9386	1.0000	0.5003
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/sensor_delay	0.4970	coherence	0.9531	0.4925	0.4953			0.4879	0.4970	0.9531	0.5089
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/sensor_delay_jitter	0.4960	coherence	0.9403	0.4902	0.4974			0.5075	0.4960	0.9403	0.5078
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_id/stuck_imu	0.9647	coherence	1.0000	0.4893	0.4840			0.5347	0.9647	1.0000	0.4918
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/encoder_dropout	0.9808	staleness	0.9808	0.2531	0.0231			0.2206	0.9808	0.5006	0.4889
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/imu_bias	0.5024	logit	0.5025	0.5025	0.4780			0.4901	0.5024	0.4998	0.5006
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/insole_missing	0.8412	staleness	0.8412	0.1507	0.0773			0.2666	0.8412	0.5006	0.2954
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/packet_loss	0.9632	staleness	0.9632	0.4995	0.4996			0.4818	0.9632	0.4602	0.5008
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/packet_loss_burst	0.9131	staleness	0.9131	0.4988	0.4987			0.5139	0.9131	0.0481	0.5028
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/packet_loss_partial	0.9597	coherence	1.0000	0.5003	0.4993			0.4877	0.9597	1.0000	0.5003
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/sensor_delay	0.4983	coherence	0.9890	0.4775	0.4781			0.4836	0.4983	0.9890	0.5045
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/sensor_delay_jitter	0.4998	coherence	0.9726	0.4795	0.4771			0.4991	0.4998	0.9726	0.5036
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/test_ood/stuck_imu	0.9972	coherence	1.0000	0.4819	0.4971			0.5017	0.9972	1.0000	0.4996
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/encoder_dropout	0.9374	staleness	0.9374	0.3707	0.1145			0.3880	0.9374	0.5000	0.4597
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/imu_bias	0.5010	drift	0.5188	0.4963	0.4907			0.4949	0.5010	0.4999	0.5188
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/insole_missing	0.8017	staleness	0.8017	0.2692	0.2194			0.3752	0.8017	0.5000	0.3690
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/packet_loss	0.9118	staleness	0.9118	0.4999	0.4998			0.4951	0.9118	0.4737	0.5001
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/packet_loss_burst	0.8824	staleness	0.8824	0.4997	0.4993			0.4998	0.8824	0.0818	0.5026
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/packet_loss_partial	0.9134	coherence	0.9989	0.4998	0.4997			0.5014	0.9134	0.9989	0.5001
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/sensor_delay	0.4988	coherence	0.9374	0.4893	0.4878			0.4819	0.4988	0.9374	0.5153
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/sensor_delay_jitter	0.4990	coherence	0.9215	0.4869	0.4872			0.4931	0.4990	0.9215	0.5165
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/train/stuck_imu	0.9660	coherence	1.0000	0.4725	0.4698			0.5281	0.9660	1.0000	0.4868
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/encoder_dropout	0.9341	staleness	0.9341	0.4136	0.1818			0.4261	0.9341	0.5000	0.4789
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/imu_bias	0.5014	drift	0.5140	0.4978	0.4913			0.5007	0.5014	0.5000	0.5140
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/insole_missing	0.8620	staleness	0.8620	0.2967	0.2702			0.3497	0.8620	0.5000	0.3138
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/packet_loss	0.9182	staleness	0.9182	0.4997	0.4998			0.5014	0.9182	0.4751	0.5010
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/packet_loss_burst	0.8978	staleness	0.8978	0.4998	0.4988			0.4956	0.8978	0.0768	0.5064
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/packet_loss_partial	0.9222	coherence	0.9997	0.4999	0.4994			0.4962	0.9222	0.9997	0.5006
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/sensor_delay	0.5010	coherence	0.9529	0.4897	0.4948			0.4945	0.5010	0.9529	0.5136
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/sensor_delay_jitter	0.5006	coherence	0.9296	0.4884	0.4958			0.4917	0.5006	0.9296	0.5155
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	fault_detection/val/stuck_imu	0.9542	coherence	1.0000	0.4911	0.4774			0.5335	0.9542	1.0000	0.4877
v2_fc_baseline_det_seed23	reports/v2_fc_baseline_det_seed23/reliability_report.json	baseline	human	det_noaug	eval	23.0000	8.0000	0.4462	ood_detection/clean	0.6724	epistemic	0.7490	0.5840	0.7452			0.7490	0.5563	0.5624	0.6657
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/encoder_dropout	0.9440	staleness	0.9457	0.5515	0.6463			0.3808	0.9457	0.4999	0.4822
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/imu_bias	0.5216	aleatoric	0.5377	0.5240	0.5377			0.5069	0.5022	0.5000	0.5132
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/insole_missing	0.6755	staleness	0.8574	0.6011	0.7077			0.2675	0.8574	0.4999	0.3175
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/packet_loss	0.8946	staleness	0.9370	0.4996	0.5005			0.4928	0.9370	0.4774	0.5000
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/packet_loss_burst	0.8243	staleness	0.9231	0.4996	0.5003			0.4754	0.9231	0.0545	0.5016
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/packet_loss_partial	0.9422	coherence	1.0000	0.5001	0.5001			0.4840	0.9387	1.0000	0.4996
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/sensor_delay	0.8746	coherence	0.9530	0.4711	0.5244			0.4786	0.4970	0.9530	0.5087
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/sensor_delay_jitter	0.8525	coherence	0.9404	0.4709	0.5173			0.5004	0.4972	0.9404	0.5098
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_id/stuck_imu	0.9650	coherence	1.0000	0.4701	0.4900			0.5515	0.9647	1.0000	0.4927
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/encoder_dropout	0.9739	staleness	0.9806	0.5196	0.8310			0.2068	0.9806	0.5004	0.4886
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/imu_bias	0.5424	logit	0.5535	0.5535	0.5448			0.4736	0.5023	0.4996	0.5002
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/insole_missing	0.7183	aleatoric	0.8863	0.4167	0.8863			0.1578	0.8408	0.5004	0.2916
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/packet_loss	0.9132	staleness	0.9573	0.4994	0.5005			0.4719	0.9573	0.4506	0.5004
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/packet_loss_burst	0.8599	staleness	0.9217	0.4984	0.4983			0.4920	0.9217	0.0673	0.5001
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/packet_loss_partial	0.9827	coherence	0.9999	0.4996	0.4999			0.5009	0.9586	0.9999	0.5001
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/sensor_delay	0.9362	coherence	0.9890	0.4639	0.5285			0.4716	0.4982	0.9890	0.5045
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/sensor_delay_jitter	0.8998	coherence	0.9644	0.4544	0.5260			0.4726	0.4979	0.9644	0.5024
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/test_ood/stuck_imu	0.9970	coherence	1.0000	0.4747	0.5041			0.4695	0.9970	1.0000	0.4994
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/encoder_dropout	0.9369	staleness	0.9372	0.5514	0.6537			0.3727	0.9372	0.5000	0.4592
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/imu_bias	0.5161	aleatoric	0.5351	0.5221	0.5351			0.4979	0.5011	0.5000	0.5179
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/insole_missing	0.6664	staleness	0.8014	0.5585	0.7155			0.2956	0.8014	0.5000	0.3670
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/packet_loss	0.8907	staleness	0.9113	0.4998	0.5001			0.4946	0.9113	0.4760	0.5002
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/packet_loss_burst	0.8242	staleness	0.8841	0.4993	0.5005			0.4979	0.8841	0.0781	0.5024
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/packet_loss_partial	0.9211	coherence	0.9987	0.4999	0.5000			0.4983	0.9129	0.9987	0.5000
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/sensor_delay	0.7971	coherence	0.9374	0.4792	0.5155			0.4775	0.4988	0.9374	0.5151
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/sensor_delay_jitter	0.7781	coherence	0.9177	0.4760	0.5143			0.4874	0.4990	0.9177	0.5153
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/train/stuck_imu	0.9665	coherence	1.0000	0.4581	0.4988			0.5313	0.9659	1.0000	0.4876
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/encoder_dropout	0.8949	staleness	0.9339	0.5719	0.6386			0.4086	0.9339	0.4999	0.4787
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/imu_bias	0.5191	aleatoric	0.5368	0.5228	0.5368			0.4870	0.5012	0.4999	0.5129
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/insole_missing	0.6984	staleness	0.8616	0.6547	0.5965			0.2859	0.8616	0.4999	0.3115
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/packet_loss	0.8245	staleness	0.9201	0.4995	0.4995			0.5027	0.9201	0.4757	0.4998
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/packet_loss_burst	0.7415	staleness	0.8983	0.4990	0.5007			0.5040	0.8983	0.0750	0.5047
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/packet_loss_partial	0.9421	coherence	0.9998	0.4998	0.4999			0.4953	0.9217	0.9998	0.4999
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/sensor_delay	0.8595	coherence	0.9529	0.4777	0.5282			0.4885	0.5009	0.9529	0.5135
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/sensor_delay_jitter	0.8164	coherence	0.9277	0.4755	0.5174			0.4967	0.5012	0.9277	0.5115
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	fault_detection/val/stuck_imu	0.9548	coherence	1.0000	0.4725	0.4693			0.5392	0.9542	1.0000	0.4882
v2_fc_baseline_det_seed7	reports/v2_fc_baseline_det_seed7/reliability_report.json	baseline	human	det_noaug	eval	7.0000	8.0000	0.4835	ood_detection/clean	0.5654	epistemic	0.7419	0.4323	0.2615			0.7419	0.5564	0.5624	0.6658
v2_fc_ensemble_seed7	reports/v2_fc_ensemble_seed7/reliability_report.json	ensemble	human	prob_aug_recon_fc	eval	7.0000	2.0000	1.0565	fault_detection/test_id/encoder_dropout	0.9437	staleness	0.9459	0.6505	0.4627	0.8422	0.8278	0.6199	0.9459	0.4999	0.4824
