time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
49.545,-0.172619327910775,0.0583315967199146,-0.00556770555236816,-0.124062405328785,-0.0970389715561517,0.0722618367957714,-0.0933097862855781,-0.010832291712056,-0.000382523474052711,-0.057621792336775,-0.132220296018823,0.0382112044060197
49.55,-0.173319835486277,0.0586483866981903,-0.00563799630151553,-0.124624631227679,-0.0968351348666148,0.0723586979548268,-0.0933781474879014,-0.0107794403907675,-0.00038605914564587,-0.0576085132050751,-0.131929639039836,0.0380636144918624
49.555,-0.174025831084021,0.0590149676028217,-0.00570913783389473,-0.125184004658526,-0.0966347744444591,0.0724659664340423,-0.0934552556243053,-0.0107731853083623,-0.000398221049607982,-0.0576067312175106,-0.131638825447879,0.0379184655108156
49.56,-0.174729842844571,0.0594264122517299,-0.00578001884443488,-0.125733932404959,-0.0964408225971401,0.0725818645113627,-0.0935403425421715,-0.0108127485748728,-0.000418585801803857,-0.0576135135238666,-0.13135027486291,0.0377773972764424
49.565,-0.175424660057441,0.0598769600265911,-0.00584946467942233,-0.126268181742026,-0.0962561399327484,0.0727044346538899,-0.0936316492219071,-0.0108965639348522,-0.000446549760214341,-0.0576251725138546,-0.131066686926926,0.0376420386260503
49.57,-0.176103544510157,0.0603600985060661,-0.00591626498133141,-0.126781015191722,-0.0960834304211822,0.0728315780738866,-0.0937264728677322,-0.0110223494427082,-0.000481342285494222,-0.0576373648808704,-0.130790974664964,0.0375139731383325
49.575,-0.176760416437958,0.0608686565605488,-0.00597920307111881,-0.127267308597857,-0.0959251630800525,0.0729610978772432,-0.0938212550403973,-0.0111871896051973,-0.000522043326579813,-0.0576452156640512,-0.13052619248362,0.0373947061042795
49.58,-0.177390010819416,0.0613949083586091,-0.00603708636002627,-0.127722650643762,-0.0957835026287203,0.0730907456139473,-0.0939117092190543,-0.0113876237037515,-0.000567604933686511,-0.0576434646515679,-0.130275460556797,0.0372856334906367
49.585,-0.177988000864182,0.0619306877538323,-0.00608877704943759,-0.12814342247431,-0.0956602509962712,0.0732182698759454,-0.0939929845263988,-0.0116197373208477,-0.000616876186556293,-0.05762663167993,-0.130041887437212,0.0371880135924555
49.59,-0.178551086644603,0.062467512419176,-0.00613322235926469,-0.128526856597936,-0.0955568010597334,0.0733414654707551,-0.0940598606667996,-0.0118792545142035,-0.000668630924496713,-0.0575891965298096,-0.129828492755764,0.0371029420042279
49.595,-0.179077047900587,0.0629967168568883,-0.00616948352252931,-0.128871074724861,-0.0954741034587,0.0734582216365369,-0.0941069674866068,-0.0121616285716273,-0.000721597579897571,-0.0575257883331113,-0.129638131828467,0.0370313304495667
49.6,-0.179564761067297,0.063509593035557,-0.00619676279605029,-0.129175104637177,-0.095412646811681,0.0735665677614916,-0.094129021064728,-0.0124621297978182,-0.000774490351295163,-0.0574313787151617,-0.129473423887677,0.0369738899017248
49.605,-0.180014181513984,0.0639975369138564,-0.00621442776433397,-0.129438876579519,-0.0953724511742006,0.0736647151302756,-0.0941210669883047,-0.0127759292929729,-0.000826040907801417,-0.0573014723544628,-0.129336685502439,0.0369311183072305
49.61,-0.180426292823321,0.0644521985475802,-0.00622203225599551,-0.129663200004858,-0.095353074149649,0.0737510933425271,-0.0940787205726897,-0.0130981781451246,-0.00087502979520302,-0.0571322883069301,-0.129229870567631,0.0369032930986579
49.615,-0.180803025677114,0.0648656329063696,-0.00621933324963039,-0.129849721811368,-0.0953536287056797,0.0738243802303103,-0.0939983933445174,-0.013424081841665,-0.000920316715844854,-0.0569209253627895,-0.129154518040835,0.0368904685555443
49.62,-0.181147149547922,0.0652304480242462,-0.00620630321943829,-0.13000086747025,-0.0953728114696087,0.0738835243361751,-0.0938774951933935,-0.0137489699849287,-0.000960868879339989,-0.0566655049198813,-0.129111708405774,0.0368924779490157
49.625,-0.181462140934779,0.065539946749051,-0.00618313746042789,-0.130119766679718,-0.0954089400779113,0.0739277592928879,-0.0937146022468431,-0.0140683615547882,-0.000995786668276585,-0.0563652853846072,-0.129102029653614,0.0369089402888654
49.63,-0.181752032334287,0.0657882582039487,-0.00615025603870231,-0.130210165395233,-0.0954599980343788,0.0739566097590103,-0.0935095817262762,-0.0143780259907517,-0.00102432593089166,-0.0560207429446704,-0.12912555340382,0.0369392713837202
49.635,-0.182021246512765,0.0659704551706856,-0.00610830013351736,-0.130276326285423,-0.0955236854811514,0.0739698888990079,-0.0932636667454347,-0.0146740402712436,-0.00104591629913302,-0.0556336146643713,-0.129181821632719,0.0369826988270147
49.64,-0.182274420941027,0.0660826539610991,-0.00605812267300723,-0.130322919846068,-0.0955974742956616,0.07396768773872,-0.092979476122802,-0.0149528419645945,-0.00106017503322982,-0.0552069011790035,-0.129269844332097,0.0370382804351335
49.645,-0.182516227462757,0.0661220939400453,-0.00600077331210548,-0.130354908563864,-0.0956786659813595,0.0739503570617425,-0.0926609766700163,-0.0152112779418217,-0.00106691601013595,-0.0547448277378619,-0.129388108269959,0.0371049255907421
49.65,-0.182751192374371,0.0660871946493464,-0.00593747795552995,-0.130377426644509,-0.0957644509074479,0.0739184828233987,-0.0923133879451885,-0.0154466481114983,-0.0010661536000537,-0.0542527638837833,-0.129534596858392,0.0371814188857892
49.655,-0.182983522078727,0.065977589386089,-0.00586961318595357,-0.130395657890622,-0.0958519675608656,0.0738728563295702,-0.0919430319751798,-0.0156567432033516,-0.00105810130954767,-0.0537371035780964,-0.129706820939695,0.0372664454168936
49.66,-0.18321693931742,0.0657941350254151,-0.00579867611202587,-0.13041471431976,-0.095938360593931,0.0738144406410446,-0.0915571328165512,-0.015839875332507,-0.00104316520822083,-0.053205109007452,-0.129901860078469,0.03735861706282
49.665,-0.183454534673902,0.0655388987641245,-0.0057262502966745,-0.130439518042365,-0.0960208365794247,0.0737443348051683,-0.0911635729247225,-0.0159948998604233,-0.00102193229513217,-0.0526647225807086,-0.130116413698297,0.0374564990711797
49.67,-0.183698637571036,0.0652151232252641,-0.00565396855709518,-0.130474688773284,-0.0960967165217749,0.0736637375739383,-0.0907706150470747,-0.0161212269649429,-0.000995154097607894,-0.0521243526943665,-0.130346861139154,0.0375586363003443
49.675,-0.183950710375411,0.0648271719546265,-0.00558347353859975,-0.130524439137233,-0.0961634843215255,0.0735739122350146,-0.0903865996914882,-0.0162188213648573,-0.000963725925344096,-0.0515926396862422,-0.130589329453213,0.0376635785028498
49.68,-0.184211268494738,0.0643804577325044,-0.00551637705062994,-0.130592479665275,-0.0962188305536102,0.0734761540598922,-0.0900196291199407,-0.0162881888279821,-0.000928662323273811,-0.0510782089973048,-0.130839767522335,0.0377699040970771
49.685,-0.184479828553297,0.0638813563184081,-0.00545421921166716,-0.130681935087981,-0.09626069109839,0.0733717616690406,-0.0896772492755703,-0.016330348429558,-0.00089106937424146,-0.0505894189214485,-0.131094024888868,0.0378762419522999
49.69,-0.18475488589902,0.0633371082640331,-0.0053984284787774,-0.130795273233768,-0.096287280352806,0.0732620133408449,-0.0893661410896851,-0.0163467900135155,-0.000852114593937568,-0.0501341104515099,-0.131347933556379,0.0379812908047805
49.695,-0.185033921878845,0.0627557113054462,-0.00535028363669765,-0.13093424755677,-0.0962971189359978,0.0731481489678178,-0.0890918322666037,-0.0163394169272187,-0.000812995232899947,-0.0497193666413054,-0.131597390945429,0.0380838360252225
49.7,-0.185313440554679,0.0621458056192886,-0.00531087879126955,-0.131099854059298,-0.0962890559728309,0.0730313580101479,-0.0888584399541385,-0.0163104748262019,-0.0007749058511421,-0.0493512886151276,-0.131838442181115,0.0381827635660251
49.705,-0.185589033848064,0.0615165539374539,-0.00528109235391216,-0.131292303143862,-0.0962622861713265,0.0729127734335656,-0.088668453729038,-0.0162624681454093,-0.000739006058047949,-0.0490347948874456,-0.132067359936969,0.0382770710259798
49.71,-0.185855473512803,0.0608775181906215,-0.00526156091935948,-0.131511006726109,-0.0962163619893733,0.0727934712644159,-0.0885225671175029,-0.0161980666639232,-0.00070638931208889,-0.0487734500280507,-0.132280720153803,0.0383658758762959
49.715,-0.186106827845421,0.0602385340146411,-0.00525265882998424,-0.131754580756146,-0.0961512012018982,0.0726744750660886,-0.0884195644898905,-0.0161200053971449,-0.00067805365091637,-0.0485693279452631,-0.132475472080863,0.0384484209915818
49.72,-0.186336600648093,0.059609584118977,-0.00525448408883821,-0.132020863122861,-0.0960670901307812,0.072556764351693,-0.0883562686715695,-0.0160309817701982,-0.000654875172553109,-0.0484229141872634,-0.132649001241169,0.0385240777194892
49.725,-0.186537889645871,0.0590006711931044,-0.00526685113255391,-0.132306946746295,-0.0959646826955214,0.072441285710771,-0.0883275530456064,-0.0159335545883742,-0.000637585013775569,-0.0483330507040861,-0.132799184096914,0.0385923468000557
49.73,-0.186703561312877,0.0584216907250946,-0.00528929080745394,-0.132609227490104,-0.0958449953016188,0.072328965254811,-0.08832642032058,-0.0158300496529229,-0.000626750474325846,-0.0482969254924004,-0.132924433381515,0.0386528575070312
49.735,-0.186826438859649,0.0578823038409432,-0.00532105771119665,-0.13292346634379,-0.0957093974306213,0.0722207208887489,-0.0883441485132337,-0.0157224769088084,-0.000622760818166947,-0.0483101084783395,-0.133023733271547,0.0387053654248846
49.74,-0.186899499950874,0.0573918100640745,-0.00536114487228939,-0.133244865125788,-0.0955595976575979,0.0721174729037752,-0.0883705030468739,-0.0156124637080071,-0.000625818149179467,-0.0483666338894448,-0.133096663794253,0.0387497492927292
49.745,-0.186916080530387,0.0569590197688873,-0.00540830554563183,-0.133568154734909,-0.0953976247230394,0.0720201514684052,-0.0883940121731503,-0.0155012081077886,-0.000635933612580318,-0.04845912822751,-0.133143414102997,0.0387860073363387
49.75,-0.186870080899399,0.0565921260913626,-0.00546108170911889,-0.133887694718849,-0.095225803246036,0.0719296997732977,-0.0884023011613715,-0.0153894551135542,-0.000652929019305059,-0.0485789817783535,-0.13316478450055,0.0388142534692076
49.755,-0.186756169900247,0.0562985761947708,-0.00551783865962464,-0.134197582625975,-0.0950467236961315,0.071847071857819,-0.0883824788460814,-0.0152774974739291,-0.000676443833111284,-0.0487165603827158,-0.133162177342085,0.0388347136729645
49.76,-0.18656998269183,0.0560849420946208,-0.00557680493176481,-0.134491771258189,-0.0948632063472928,0.0717732245021285,-0.0883215681803286,-0.0151652011317305,-0.000705947303675629,-0.0488614529533556,-0.133137577197681,0.0388477227692141
49.765,-0.186308307178033,0.0559567917366577,-0.00563611660485374,-0.134764191558505,-0.094678259117218,0.0717091029885373,-0.0882069704405452,-0.0150520538464084,-0.00074075537781843,-0.0490027489798272,-0.133093520887595,0.0388537216754427
49.77,-0.185969253711131,0.055918561687945,-0.00569386492725723,-0.135008878473228,-0.0944950294414042,0.0716556209931918,-0.0880269507388822,-0.014937233966228,-0.000780051879425387,-0.0491293390544352,-0.133033058211062,0.0388532551065637
49.775,-0.185552402314357,0.0559734336121658,-0.00574814607727912,-0.135220096768097,-0.0943167506317733,0.0716136353308648,-0.0877711306272169,-0.0148196949783443,-0.000822913320735096,-0.049230230337231,-0.132959704359579,0.0388469695528774
49.78,-0.185058921451449,0.0561232175978205,-0.00579711179961325,-0.135392463505372,-0.0941466835073193,0.0715839167057957,-0.0874309719598756,-0.0146982604253198,-0.000868336597328864,-0.0492948679237025,-0.132877385128351,0.038835611247324
49.785,-0.184491652423781,0.0563682463094198,-0.00583901960929763,-0.135521063761688,-0.0939880544376957,0.071567117984609,-0.0870002349701092,-0.0145717231439565,-0.00091526873001362,-0.0493134523599966,-0.132790376107512,0.0388200237416469
49.79,-0.18385515389051,0.05670728473802,-0.00587228124310586,-0.135601556231486,-0.0938439912843181,0.0715637417723913,-0.0864753928562992,-0.0144389426152886,-0.000962637752019736,-0.0492772431371465,-0.132703237044998,0.0388011446516576
49.795,-0.183155701837763,0.0571374609350264,-0.00589550806228723,-0.135630265641201,-0.0937174590289121,0.07157410921724,-0.0858559851950124,-0.0142989345276584,-0.00100938380213788,-0.0491788379453924,-0.132620742528143,0.0387800011116509
49.8,-0.182401241565675,0.0576542234281614,-0.0059075521700585,-0.135604259385947,-0.093611197117421,0.0715983319802664,-0.0851448932913745,-0.0141509474164077,-0.00105448947543293,-0.0490124178205312,-0.132547810039922,0.0387577034982023
49.805,-0.181601289848865,0.0582513309694899,-0.00590754210042195,-0.135521406449051,-0.0935276606910592,0.0716362891877812,-0.084348522189875,-0.0139945223797164,-0.00109700850395598,-0.0487739490812776,-0.13248942632224,0.0387354370408662
49.81,-0.180766787233015,0.0589208798124962,-0.00589491205869055,-0.13538041740308,-0.0934689679049766,0.0716876109428368,-0.0834768764984366,-0.0138295332719956,-0.00113609189041533,-0.0484613341305279,-0.132450572840247,0.0387144510249678
49.815,-0.179909902302281,0.0596533728532079,-0.00586942384462208,-0.135180865033189,-0.0934368554357713,0.0717516696369484,-0.0825435203745667,-0.0136562063130014,-0.00117101069704649,-0.0480745047421682,-0.132436151007509,0.0386960454009606
49.82,-0.179043791535811,0.0604378337263077,-0.00583118076195192,-0.134923185789921,-0.0934326440495442,0.0718275798986165,-0.0815654158890375,-0.0134751195831099,-0.00120117479791608,-0.0476154533272145,-0.132450907719678,0.0386815547364752
